date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,outcome,days_ago,home_team_norm,away_team_norm
2006-03-01,Kuwait,Bahrain,0,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,D,1,7416,Kuwait,Bahrain
2006-03-01,Iran,Costa Rica,3,2,Friendly,Tehran,Iran,False,H,0,7416,Iran,Costa Rica
2006-03-15,Saudi Arabia,Iraq,2,2,Friendly,Jeddah,Saudi Arabia,False,D,1,7402,Saudi Arabia,Iraq
2006-03-18,Alderney,Jersey,1,4,Muratti Vase,Alderney,Alderney,False,A,2,7399,Alderney,Jersey
2006-03-22,Albania,Georgia,0,0,Friendly,Tirana,Albania,False,D,1,7395,Albania,Georgia
2006-03-22,Germany,United States,4,1,Friendly,Dortmund,Germany,False,H,0,7395,Germany,United States
2006-03-26,Thailand,Philippines,5,0,Friendly,Chonburi,Thailand,False,H,0,7391,Thailand,Philippines
2006-03-28,Saudi Arabia,Poland,1,2,Friendly,Riyadh,Saudi Arabia,False,A,2,7389,Saudi Arabia,Poland
2006-03-29,Mexico,Paraguay,2,1,Friendly,Chicago,United States,True,H,0,7388,Mexico,Paraguay
2006-03-29,Equatorial Guinea,Benin,2,0,Friendly,Bata,Equatorial Guinea,False,H,0,7388,Equatorial Guinea,Benin
2006-03-30,Japan,Ecuador,1,0,Friendly,Ōita,Japan,False,H,0,7387,Japan,Ecuador
2006-04-01,Bangladesh,Cambodia,2,1,AFC Challenge Cup,Dhaka,Bangladesh,False,H,0,7385,Bangladesh,Cambodia
2006-04-01,Palestine,Guam,11,0,AFC Challenge Cup,Dhaka,Bangladesh,True,H,0,7385,Palestine,Guam
2006-04-01,Tanzania,Zanzibar,2,2,Friendly,Dar es Salaam,Tanzania,False,D,1,7385,Tanzania,Zanzibar
2006-04-02,Kyrgyzstan,Pakistan,0,1,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7384,Kyrgyzstan,Pakistan
2006-04-02,Nepal,Bhutan,2,0,AFC Challenge Cup,Chittagong,Bangladesh,True,H,0,7384,Nepal,Bhutan
2006-04-02,Sri Lanka,Brunei,1,0,AFC Challenge Cup,Chittagong,Bangladesh,True,H,0,7384,Sri Lanka,Brunei
2006-04-02,Tajikistan,Macau,4,0,AFC Challenge Cup,Dhaka,Bangladesh,True,H,0,7384,Tajikistan,Macau
2006-04-03,Afghanistan,Taiwan,2,2,AFC Challenge Cup,Chittagong,Bangladesh,True,D,1,7383,Afghanistan,Taiwan
2006-04-03,Bangladesh,Guam,3,0,AFC Challenge Cup,Dhaka,Bangladesh,False,H,0,7383,Bangladesh,Guam
2006-04-03,Cambodia,Palestine,0,4,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7383,Cambodia,Palestine
2006-04-04,Pakistan,Tajikistan,0,2,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7382,Pakistan,Tajikistan
2006-04-04,Bhutan,Sri Lanka,0,1,AFC Challenge Cup,Chittagong,Bangladesh,True,A,2,7382,Bhutan,Sri Lanka
2006-04-04,Brunei,Nepal,2,1,AFC Challenge Cup,Chittagong,Bangladesh,True,H,0,7382,Brunei,Nepal
2006-04-05,Bangladesh,Palestine,1,1,AFC Challenge Cup,Dhaka,Bangladesh,False,D,1,7381,Bangladesh,Palestine
2006-04-05,Philippines,Afghanistan,1,1,AFC Challenge Cup,Chittagong,Bangladesh,True,D,1,7381,Philippines,Afghanistan
2006-04-06,Bhutan,Brunei,0,0,AFC Challenge Cup,Chittagong,Bangladesh,True,D,1,7380,Bhutan,Brunei
2006-04-06,Cambodia,Guam,3,0,AFC Challenge Cup,Dhaka,Bangladesh,True,H,0,7380,Cambodia,Guam
2006-04-06,Pakistan,Macau,2,2,AFC Challenge Cup,Dhaka,Bangladesh,True,D,1,7380,Pakistan,Macau
2006-04-06,Sri Lanka,Nepal,1,1,AFC Challenge Cup,Chittagong,Bangladesh,True,D,1,7380,Sri Lanka,Nepal
2006-04-06,Tajikistan,Kyrgyzstan,0,1,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7380,Tajikistan,Kyrgyzstan
2006-04-07,Macau,Kyrgyzstan,0,2,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7379,Macau,Kyrgyzstan
2006-04-08,Sri Lanka,Taiwan,3,0,AFC Challenge Cup,Chittagong,Bangladesh,True,H,0,7378,Sri Lanka,Taiwan
2006-04-09,Palestine,Kyrgyzstan,0,1,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7377,Palestine,Kyrgyzstan
2006-04-10,Bangladesh,Tajikistan,1,6,AFC Challenge Cup,Dhaka,Bangladesh,False,A,2,7376,Bangladesh,Tajikistan
2006-04-11,United States,Jamaica,1,1,Friendly,Cary,United States,False,D,1,7375,United States,Jamaica
2006-04-12,Azerbaijan,Turkey,1,1,Friendly,Baku,Azerbaijan,False,D,1,7374,Azerbaijan,Turkey
2006-04-12,Sri Lanka,Nepal,1,1,AFC Challenge Cup,Chittagong,Bangladesh,True,D,1,7374,Sri Lanka,Nepal
2006-04-13,Tajikistan,Kyrgyzstan,2,0,AFC Challenge Cup,Dhaka,Bangladesh,True,H,0,7373,Tajikistan,Kyrgyzstan
2006-04-14,Lesotho,Eswatini,5,0,Friendly,Maseru,Lesotho,False,H,0,7372,Lesotho,Eswatini
2006-04-16,Lesotho,Eswatini,2,2,Friendly,Maseru,Lesotho,False,D,1,7370,Lesotho,Eswatini
2006-04-16,Sri Lanka,Tajikistan,0,4,AFC Challenge Cup,Dhaka,Bangladesh,True,A,2,7370,Sri Lanka,Tajikistan
2006-04-22,Kosovo,Monaco,7,1,Friendly,Cap-d'Ail,France,True,H,0,7364,Kosovo,Monaco
2006-04-25,Chile,New Zealand,4,1,Friendly,Rancagua,Chile,False,H,0,7361,Chile,New Zealand
2006-04-27,Chile,New Zealand,1,0,Friendly,La Calera,Chile,False,H,0,7359,Chile,New Zealand
2006-04-29,Lesotho,Mozambique,0,0,COSAFA Cup,Maseru,Lesotho,False,D,1,7357,Lesotho,Mozambique
2006-04-29,Angola,Mauritius,5,1,COSAFA Cup,Maseru,Lesotho,True,H,0,7357,Angola,Mauritius
2006-04-30,Lesotho,Angola,1,3,COSAFA Cup,Maseru,Lesotho,False,A,2,7356,Lesotho,Angola
2006-04-30,Mauritius,Mozambique,0,0,COSAFA Cup,Maseru,Lesotho,True,D,1,7356,Mauritius,Mozambique
2006-05-01,Jersey,Guernsey,3,2,Muratti Vase,St Helier,Jersey,False,H,0,7355,Jersey,Guernsey
2006-05-02,Poland,Lithuania,0,1,Friendly,Bełchatów,Poland,False,A,2,7354,Poland,Lithuania
2006-05-02,United Arab Emirates,Syria,2,1,Friendly,Dubai,United Arab Emirates,False,H,0,7354,United Arab Emirates,Syria
2006-05-05,Mexico,Venezuela,1,0,Friendly,Pasadena,United States,True,H,0,7351,Mexico,Venezuela
2006-05-09,Japan,Bulgaria,1,2,Kirin Cup,Osaka,Japan,False,A,2,7347,Japan,Bulgaria
2006-05-10,Lesotho,South Africa,0,0,Friendly,Maseru,Lesotho,False,D,1,7346,Lesotho,South Africa
2006-05-10,Trinidad and Tobago,Peru,1,1,Friendly,Port of Spain,Trinidad and Tobago,False,D,1,7346,Trinidad and Tobago,Peru
2006-05-11,Bulgaria,Scotland,1,5,Kirin Cup,Kobe,Japan,True,A,2,7345,Bulgaria,Scotland
2006-05-11,Belgium,Saudi Arabia,2,1,Friendly,Sittard,Netherlands,True,H,0,7345,Belgium,Saudi Arabia
2006-05-12,Mexico,DR Congo,2,1,Friendly,Mexico City,Mexico,False,H,0,7344,Mexico,DR Congo
2006-05-13,Japan,Scotland,0,0,Kirin Cup,Saitama,Japan,False,D,1,7343,Japan,Scotland
2006-05-14,Botswana,Zambia,0,0,Friendly,Gaborone,Botswana,False,D,1,7342,Botswana,Zambia
2006-05-14,Poland,Faroe Islands,4,0,Friendly,Wronki,Poland,False,H,0,7342,Poland,Faroe Islands
2006-05-14,Saudi Arabia,Togo,1,0,Friendly,Sittard,Netherlands,True,H,0,7342,Saudi Arabia,Togo
2006-05-18,Moldova,Azerbaijan,0,0,Friendly,Chișinău,Moldova,False,D,1,7338,Moldova,Azerbaijan
2006-05-20,Slovakia,Belgium,1,1,Friendly,Trnava,Slovakia,False,D,1,7336,Slovakia,Belgium
2006-05-20,South Africa,Eswatini,1,0,COSAFA Cup,Gaborone,Botswana,True,H,0,7336,South Africa,Eswatini
2006-05-20,Botswana,Madagascar,2,0,COSAFA Cup,Gaborone,Botswana,False,H,0,7336,Botswana,Madagascar
2006-05-20,Guadeloupe,Saint Lucia,2,1,Friendly,Les Abymes,Guadeloupe,False,H,0,7336,Guadeloupe,Saint Lucia
2006-05-21,Botswana,South Africa,0,0,COSAFA Cup,Gaborone,Botswana,False,D,1,7335,Botswana,South Africa
2006-05-21,Madagascar,Eswatini,0,2,COSAFA Cup,Gaborone,Botswana,True,A,2,7335,Madagascar,Eswatini
2006-05-21,Northern Ireland,Uruguay,0,1,Friendly,East Rutherford,United States,True,A,2,7335,Northern Ireland,Uruguay
2006-05-21,Basque Country,Wales,0,1,Friendly,Bilbao,Spain,False,A,2,7335,Basque Country,Wales
2006-05-23,Austria,Croatia,1,4,Friendly,Vienna,Austria,False,A,2,7333,Austria,Croatia
2006-05-23,South Korea,Senegal,1,1,Friendly,Seoul,South Korea,False,D,1,7333,South Korea,Senegal
2006-05-23,Romania,Uruguay,0,2,Friendly,Los Angeles,United States,True,A,2,7333,Romania,Uruguay
2006-05-23,United States,Morocco,0,1,Friendly,Nashville,United States,False,A,2,7333,United States,Morocco
2006-05-24,Catalonia,Costa Rica,2,0,Friendly,Terrassa,Spain,False,H,0,7332,Catalonia,Costa Rica
2006-05-24,Norway,Paraguay,2,2,Friendly,Oslo,Norway,False,D,1,7332,Norway,Paraguay
2006-05-24,Republic of Ireland,Chile,0,1,Friendly,Dublin,Republic of Ireland,False,A,2,7332,Republic of Ireland,Chile
2006-05-24,Colombia,Ecuador,1,1,Friendly,East Rutherford,United States,True,D,1,7332,Colombia,Ecuador
2006-05-24,Belgium,Turkey,3,3,Friendly,Genk,Belgium,False,D,1,7332,Belgium,Turkey
2006-05-24,Hungary,New Zealand,2,0,Friendly,Budapest,Hungary,False,H,0,7332,Hungary,New Zealand
2006-05-25,Australia,Greece,1,0,Friendly,Melbourne,Australia,False,H,0,7331,Australia,Greece
2006-05-25,Sweden,Finland,0,0,Friendly,Gothenburg,Sweden,False,D,1,7331,Sweden,Finland
2006-05-26,Czech Republic,Saudi Arabia,2,0,Friendly,Innsbruck,Austria,True,H,0,7330,Czech Republic,Saudi Arabia
2006-05-26,South Korea,Bosnia and Herzegovina,2,0,Friendly,Seoul,South Korea,False,H,0,7330,South Korea,Bosnia and Herzegovina
2006-05-26,Romania,Northern Ireland,2,0,Friendly,Chicago,United States,True,H,0,7330,Romania,Northern Ireland
2006-05-26,Turkey,Ghana,1,1,Friendly,Bochum,Germany,True,D,1,7330,Turkey,Ghana
2006-05-26,United States,Venezuela,2,0,Friendly,Cleveland,United States,False,H,0,7330,United States,Venezuela
2006-05-27,France,Mexico,1,0,Friendly,Saint-Denis,France,False,H,0,7329,France,Mexico
2006-05-27,Spain,Russia,0,0,Friendly,Albacete,Spain,False,D,1,7329,Spain,Russia
2006-05-27,Serbia,Uruguay,1,1,Friendly,Belgrade,Serbia and Montenegro,False,D,1,7329,Serbia,Uruguay
2006-05-27,Romania,Colombia,0,0,Friendly,Chicago,United States,True,D,1,7329,Romania,Colombia
2006-05-27,Portugal,Cape Verde,4,1,Friendly,Évora,Portugal,False,H,0,7329,Portugal,Cape Verde
2006-05-27,Denmark,Paraguay,1,1,Friendly,Aarhus,Denmark,False,D,1,7329,Denmark,Paraguay
2006-05-27,Germany,Luxembourg,7,0,Friendly,Freiburg,Germany,False,H,0,7329,Germany,Luxembourg
2006-05-27,Georgia,New Zealand,1,3,Friendly,Altenkirchen,Germany,True,A,2,7329,Georgia,New Zealand
2006-05-27,Switzerland,Ivory Coast,1,1,Friendly,Basel,Switzerland,False,D,1,7329,Switzerland,Ivory Coast
2006-05-27,Netherlands,Cameroon,1,0,Friendly,Rotterdam,Netherlands,False,H,0,7329,Netherlands,Cameroon
2006-05-27,Wales,Trinidad and Tobago,2,1,Friendly,Graz,Austria,True,H,0,7329,Wales,Trinidad and Tobago
2006-05-28,Ukraine,Costa Rica,4,0,Friendly,Kyiv,Ukraine,False,H,0,7328,Ukraine,Costa Rica
2006-05-28,Turkey,Estonia,1,1,Friendly,Hamburg,Germany,True,D,1,7328,Turkey,Estonia
2006-05-28,United States,Latvia,1,0,Friendly,East Hartford,United States,False,H,0,7328,United States,Latvia
2006-05-28,North Macedonia,Ecuador,2,1,Friendly,Getafe,Spain,True,H,0,7328,North Macedonia,Ecuador
2006-05-28,Croatia,Iran,2,2,Friendly,Osijek,Croatia,False,D,1,7328,Croatia,Iran
2006-05-28,Morocco,Mali,0,1,Friendly,Colombes,France,True,A,2,7328,Morocco,Mali
2006-05-29,Jamaica,Ghana,1,4,Friendly,Leicester,England,True,A,2,7327,Jamaica,Ghana
2006-05-29,Northern Cyprus,Greenland,1,0,FIFI Wild Cup,Hamburg,Germany,True,H,0,7327,Northern Cyprus,Greenland
2006-05-29,Republic of St. Pauli,Gibraltar,1,1,FIFI Wild Cup,Hamburg,Germany,False,D,1,7327,Republic of St. Pauli,Gibraltar
2006-05-30,Republic of St. Pauli,Tibet,7,0,FIFI Wild Cup,Hamburg,Germany,False,H,0,7326,Republic of St. Pauli,Tibet
2006-05-30,Zanzibar,Northern Cyprus,1,3,FIFI Wild Cup,Hamburg,Germany,True,A,2,7326,Zanzibar,Northern Cyprus
2006-05-30,Tunisia,Belarus,3,0,Friendly,Radès,Tunisia,False,H,0,7326,Tunisia,Belarus
2006-05-30,Poland,Colombia,1,2,Friendly,Chorzów,Poland,False,A,2,7326,Poland,Colombia
2006-05-30,Libya,Uruguay,1,2,Friendly,Radès,Tunisia,True,A,2,7326,Libya,Uruguay
2006-05-30,England,Hungary,3,1,Friendly,Manchester,England,False,H,0,7326,England,Hungary
2006-05-30,Czech Republic,Costa Rica,1,0,Friendly,Jablonec nad Nisou,Czech Republic,False,H,0,7326,Czech Republic,Costa Rica
2006-05-30,Chile,Ivory Coast,1,1,Friendly,Vittel,France,True,D,1,7326,Chile,Ivory Coast
2006-05-30,Argentina,Angola,2,0,Friendly,Salerno,Italy,True,H,0,7326,Argentina,Angola
2006-05-30,Germany,Japan,2,2,Friendly,Leverkusen,Germany,False,D,1,7326,Germany,Japan
2006-05-31,Saudi Arabia,Turkey,0,1,Friendly,Offenbach am Main,Germany,True,A,2,7325,Saudi Arabia,Turkey
2006-05-31,Slovenia,Trinidad and Tobago,3,1,Friendly,Celje,Slovenia,False,H,0,7325,Slovenia,Trinidad and Tobago
2006-05-31,Singapore,Malaysia,0,0,Friendly,Singapore,Singapore,False,D,1,7325,Singapore,Malaysia
2006-05-31,Iran,Bosnia and Herzegovina,5,2,Friendly,Tehran,Iran,False,H,0,7325,Iran,Bosnia and Herzegovina
2006-05-31,Switzerland,Italy,1,1,Friendly,Geneva,Switzerland,False,D,1,7325,Switzerland,Italy
2006-05-31,Gibraltar,Tibet,5,0,FIFI Wild Cup,Hamburg,Germany,True,H,0,7325,Gibraltar,Tibet
2006-05-31,Georgia,Paraguay,0,1,Friendly,Dornbirn,Austria,True,A,2,7325,Georgia,Paraguay
2006-05-31,France,Denmark,2,0,Friendly,Lens,France,False,H,0,7325,France,Denmark
2006-05-31,Estonia,New Zealand,1,1,Friendly,Tallinn,Estonia,False,D,1,7325,Estonia,New Zealand
2006-05-31,Greenland,Zanzibar,2,4,FIFI Wild Cup,Hamburg,Germany,True,A,2,7325,Greenland,Zanzibar
2006-06-01,Netherlands,Mexico,2,1,Friendly,Eindhoven,Netherlands,False,H,0,7324,Netherlands,Mexico
2006-06-01,Northern Cyprus,Gibraltar,2,0,FIFI Wild Cup,Hamburg,Germany,True,H,0,7324,Northern Cyprus,Gibraltar
2006-06-01,Republic of St. Pauli,Zanzibar,1,2,FIFI Wild Cup,Hamburg,Germany,False,A,2,7324,Republic of St. Pauli,Zanzibar
2006-06-01,Norway,South Korea,0,0,Friendly,Oslo,Norway,False,D,1,7324,Norway,South Korea
2006-06-02,Tunisia,Uruguay,0,0,Friendly,Radès,Tunisia,False,D,1,7323,Tunisia,Uruguay
2006-06-02,Liechtenstein,Togo,0,1,Friendly,Vaduz,Liechtenstein,False,A,2,7323,Liechtenstein,Togo
2006-06-02,Libya,Belarus,1,1,Friendly,Radès,Tunisia,True,D,1,7323,Libya,Belarus
2006-06-02,Sweden,Chile,1,1,Friendly,Solna,Sweden,False,D,1,7323,Sweden,Chile
2006-06-02,Germany,Colombia,3,0,Friendly,Mönchengladbach,Germany,False,H,0,7323,Germany,Colombia
2006-06-02,Angola,Turkey,2,3,Friendly,Sittard,Netherlands,True,A,2,7323,Angola,Turkey
2006-06-02,Italy,Ukraine,0,0,Friendly,Lausanne,Switzerland,True,D,1,7323,Italy,Ukraine
2006-06-03,Switzerland,China,4,1,Friendly,Zürich,Switzerland,False,H,0,7322,Switzerland,China
2006-06-03,Spain,Egypt,2,0,Friendly,Elche,Spain,False,H,0,7322,Spain,Egypt
2006-06-03,Northern Cyprus,Zanzibar,0,0,FIFI Wild Cup,Hamburg,Germany,True,D,1,7322,Northern Cyprus,Zanzibar
2006-06-03,Republic of St. Pauli,Gibraltar,1,2,FIFI Wild Cup,Hamburg,Germany,False,A,2,7322,Republic of St. Pauli,Gibraltar
2006-06-03,Malaysia,Singapore,0,0,Friendly,Seremban,Malaysia,False,D,1,7322,Malaysia,Singapore
2006-06-03,Luxembourg,Portugal,0,3,Friendly,Metz,France,True,A,2,7322,Luxembourg,Portugal
2006-06-03,England,Jamaica,6,0,Friendly,Manchester,England,False,H,0,7322,England,Jamaica
2006-06-03,Czech Republic,Trinidad and Tobago,3,0,Friendly,Prague,Czech Republic,False,H,0,7322,Czech Republic,Trinidad and Tobago
2006-06-03,Croatia,Poland,0,1,Friendly,Wolfsburg,Germany,True,A,2,7322,Croatia,Poland
2006-06-03,Macau,Hong Kong,0,0,Friendly,Macau,Macau,False,D,1,7322,Macau,Hong Kong
2006-06-04,Netherlands,Australia,1,1,Friendly,Rotterdam,Netherlands,False,D,1,7321,Netherlands,Australia
2006-06-04,Turkey,North Macedonia,0,1,Friendly,Krefeld,Germany,True,A,2,7321,Turkey,North Macedonia
2006-06-04,Slovenia,Ivory Coast,0,3,Friendly,Bondoufle,France,True,A,2,7321,Slovenia,Ivory Coast
2006-06-04,Japan,Malta,1,0,Friendly,Düsseldorf,Germany,True,H,0,7321,Japan,Malta
2006-06-04,Colombia,Morocco,2,0,Friendly,Barcelona,Spain,True,H,0,7321,Colombia,Morocco
2006-06-04,Ghana,South Korea,3,1,Friendly,Edinburgh,Scotland,True,H,0,7321,Ghana,South Korea
2006-06-04,Brazil,New Zealand,4,0,Friendly,Geneva,Switzerland,True,H,0,7321,Brazil,New Zealand
2006-06-04,Algeria,Sudan,1,0,Friendly,Algiers,Algeria,False,H,0,7321,Algeria,Sudan
2006-06-05,Ukraine,Libya,3,0,Friendly,Gossau,Switzerland,True,H,0,7320,Ukraine,Libya
2006-06-07,Australia,Liechtenstein,3,1,Friendly,Ulm,Germany,True,H,0,7318,Australia,Liechtenstein
2006-06-07,France,China,3,1,Friendly,Saint-Étienne,France,False,H,0,7318,France,China
2006-06-07,Spain,Croatia,2,1,Friendly,Geneva,Switzerland,True,H,0,7318,Spain,Croatia
2006-06-08,Luxembourg,Ukraine,0,3,Friendly,Luxembourg,Luxembourg,False,A,2,7317,Luxembourg,Ukraine
2006-06-09,Germany,Costa Rica,4,2,FIFA World Cup,Munich,Germany,False,H,0,7316,Germany,Costa Rica
2006-06-09,Poland,Ecuador,0,2,FIFA World Cup,Gelsenkirchen,Germany,True,A,2,7316,Poland,Ecuador
2006-06-10,Trinidad and Tobago,Sweden,0,0,FIFA World Cup,Dortmund,Germany,True,D,1,7315,Trinidad and Tobago,Sweden
2006-06-10,England,Paraguay,1,0,FIFA World Cup,Frankfurt,Germany,True,H,0,7315,England,Paraguay
2006-06-10,Argentina,Ivory Coast,2,1,FIFA World Cup,Hamburg,Germany,True,H,0,7315,Argentina,Ivory Coast
2006-06-11,Angola,Portugal,0,1,FIFA World Cup,Cologne,Germany,True,A,2,7314,Angola,Portugal
2006-06-11,Mexico,Iran,3,1,FIFA World Cup,Nuremberg,Germany,True,H,0,7314,Mexico,Iran
2006-06-11,Serbia,Netherlands,0,1,FIFA World Cup,Leipzig,Germany,True,A,2,7314,Serbia,Netherlands
2006-06-12,Australia,Japan,3,1,FIFA World Cup,Kaiserslautern,Germany,True,H,0,7313,Australia,Japan
2006-06-12,Italy,Ghana,2,0,FIFA World Cup,Hanover,Germany,True,H,0,7313,Italy,Ghana
2006-06-12,United States,Czech Republic,0,3,FIFA World Cup,Gelsenkirchen,Germany,True,A,2,7313,United States,Czech Republic
2006-06-13,Brazil,Croatia,1,0,FIFA World Cup,Berlin,Germany,True,H,0,7312,Brazil,Croatia
2006-06-13,France,Switzerland,0,0,FIFA World Cup,Stuttgart,Germany,True,D,1,7312,France,Switzerland
2006-06-13,South Korea,Togo,2,1,FIFA World Cup,Frankfurt,Germany,True,H,0,7312,South Korea,Togo
2006-06-14,Tunisia,Saudi Arabia,2,2,FIFA World Cup,Munich,Germany,True,D,1,7311,Tunisia,Saudi Arabia
2006-06-14,Germany,Poland,1,0,FIFA World Cup,Dortmund,Germany,False,H,0,7311,Germany,Poland
2006-06-14,Spain,Ukraine,4,0,FIFA World Cup,Leipzig,Germany,True,H,0,7311,Spain,Ukraine
2006-06-15,Ecuador,Costa Rica,3,0,FIFA World Cup,Hamburg,Germany,True,H,0,7310,Ecuador,Costa Rica
2006-06-15,England,Trinidad and Tobago,2,0,FIFA World Cup,Nuremberg,Germany,True,H,0,7310,England,Trinidad and Tobago
2006-06-15,Sweden,Paraguay,1,0,FIFA World Cup,Berlin,Germany,True,H,0,7310,Sweden,Paraguay
2006-06-16,Argentina,Serbia,6,0,FIFA World Cup,Gelsenkirchen,Germany,True,H,0,7309,Argentina,Serbia
2006-06-16,Mexico,Angola,0,0,FIFA World Cup,Hanover,Germany,True,D,1,7309,Mexico,Angola
2006-06-16,Netherlands,Ivory Coast,2,1,FIFA World Cup,Stuttgart,Germany,True,H,0,7309,Netherlands,Ivory Coast
2006-06-17,Portugal,Iran,2,0,FIFA World Cup,Frankfurt,Germany,True,H,0,7308,Portugal,Iran
2006-06-17,Czech Republic,Ghana,0,2,FIFA World Cup,Cologne,Germany,True,A,2,7308,Czech Republic,Ghana
2006-06-17,Italy,United States,1,1,FIFA World Cup,Kaiserslautern,Germany,True,D,1,7308,Italy,United States
2006-06-18,Japan,Croatia,0,0,FIFA World Cup,Nuremberg,Germany,True,D,1,7307,Japan,Croatia
2006-06-18,Brazil,Australia,2,0,FIFA World Cup,Munich,Germany,True,H,0,7307,Brazil,Australia
2006-06-18,France,South Korea,1,1,FIFA World Cup,Leipzig,Germany,True,D,1,7307,France,South Korea
2006-06-19,Saudi Arabia,Ukraine,0,4,FIFA World Cup,Hamburg,Germany,True,A,2,7306,Saudi Arabia,Ukraine
2006-06-19,Spain,Tunisia,3,1,FIFA World Cup,Stuttgart,Germany,True,H,0,7306,Spain,Tunisia
2006-06-19,Togo,Switzerland,0,2,FIFA World Cup,Dortmund,Germany,True,A,2,7306,Togo,Switzerland
2006-06-20,Paraguay,Trinidad and Tobago,2,0,FIFA World Cup,Kaiserslautern,Germany,True,H,0,7305,Paraguay,Trinidad and Tobago
2006-06-20,Costa Rica,Poland,1,2,FIFA World Cup,Hanover,Germany,True,A,2,7305,Costa Rica,Poland
2006-06-20,Germany,Ecuador,3,0,FIFA World Cup,Berlin,Germany,False,H,0,7305,Germany,Ecuador
2006-06-20,Sweden,England,2,2,FIFA World Cup,Cologne,Germany,True,D,1,7305,Sweden,England
2006-06-21,Portugal,Mexico,2,1,FIFA World Cup,Gelsenkirchen,Germany,True,H,0,7304,Portugal,Mexico
2006-06-21,Netherlands,Argentina,0,0,FIFA World Cup,Frankfurt,Germany,True,D,1,7304,Netherlands,Argentina
2006-06-21,Ivory Coast,Serbia,3,2,FIFA World Cup,Munich,Germany,True,H,0,7304,Ivory Coast,Serbia
2006-06-21,Iran,Angola,1,1,FIFA World Cup,Leipzig,Germany,True,D,1,7304,Iran,Angola
2006-06-22,Croatia,Australia,2,2,FIFA World Cup,Stuttgart,Germany,True,D,1,7303,Croatia,Australia
2006-06-22,Czech Republic,Italy,0,2,FIFA World Cup,Hamburg,Germany,True,A,2,7303,Czech Republic,Italy
2006-06-22,Ghana,United States,2,1,FIFA World Cup,Nuremberg,Germany,True,H,0,7303,Ghana,United States
2006-06-22,Japan,Brazil,1,4,FIFA World Cup,Dortmund,Germany,True,A,2,7303,Japan,Brazil
2006-06-23,Saudi Arabia,Spain,0,1,FIFA World Cup,Kaiserslautern,Germany,True,A,2,7302,Saudi Arabia,Spain
2006-06-23,Switzerland,South Korea,2,0,FIFA World Cup,Hanover,Germany,True,H,0,7302,Switzerland,South Korea
2006-06-23,Togo,France,0,2,FIFA World Cup,Cologne,Germany,True,A,2,7302,Togo,France
2006-06-23,Ukraine,Tunisia,1,0,FIFA World Cup,Berlin,Germany,True,H,0,7302,Ukraine,Tunisia
2006-06-24,Mozambique,Eswatini,4,0,Friendly,Maputo,Mozambique,False,H,0,7301,Mozambique,Eswatini
2006-06-24,Malawi,Zimbabwe,1,1,Friendly,Maputo,Mozambique,True,D,1,7301,Malawi,Zimbabwe
2006-06-24,Argentina,Mexico,2,1,FIFA World Cup,Leipzig,Germany,True,H,0,7301,Argentina,Mexico
2006-06-24,Germany,Sweden,2,0,FIFA World Cup,Munich,Germany,False,H,0,7301,Germany,Sweden
2006-06-25,England,Ecuador,1,0,FIFA World Cup,Stuttgart,Germany,True,H,0,7300,England,Ecuador
2006-06-25,Mozambique,Malawi,1,2,Friendly,Maputo,Mozambique,False,A,2,7300,Mozambique,Malawi
2006-06-25,Portugal,Netherlands,1,0,FIFA World Cup,Nuremberg,Germany,True,H,0,7300,Portugal,Netherlands
2006-06-25,Eswatini,Zimbabwe,1,2,Friendly,Maputo,Mozambique,True,A,2,7300,Eswatini,Zimbabwe
2006-06-26,Mauritius,Tanzania,1,2,Friendly,Victoria,Seychelles,True,A,2,7299,Mauritius,Tanzania
2006-06-26,Italy,Australia,1,0,FIFA World Cup,Kaiserslautern,Germany,True,H,0,7299,Italy,Australia
2006-06-26,Switzerland,Ukraine,0,0,FIFA World Cup,Cologne,Germany,True,D,1,7299,Switzerland,Ukraine
2006-06-27,Spain,France,1,3,FIFA World Cup,Hanover,Germany,True,A,2,7298,Spain,France
2006-06-27,Brazil,Ghana,3,0,FIFA World Cup,Dortmund,Germany,True,H,0,7298,Brazil,Ghana
2006-06-28,Seychelles,Mauritius,2,1,Friendly,Victoria,Seychelles,False,H,0,7297,Seychelles,Mauritius
2006-06-30,Germany,Argentina,1,1,FIFA World Cup,Berlin,Germany,False,D,1,7295,Germany,Argentina
2006-06-30,Italy,Ukraine,3,0,FIFA World Cup,Hamburg,Germany,True,H,0,7295,Italy,Ukraine
2006-06-30,Seychelles,Tanzania,2,1,Friendly,Victoria,Seychelles,False,H,0,7295,Seychelles,Tanzania
2006-07-01,Brazil,France,0,1,FIFA World Cup,Frankfurt,Germany,True,A,2,7294,Brazil,France
2006-07-01,England,Portugal,0,0,FIFA World Cup,Gelsenkirchen,Germany,True,D,1,7294,England,Portugal
